TITLE = "tecplot solution file by FEAP"
FILETYPE = SOLUTION
VARIABLES = "xs","ys","zs","ux","uy","uz","d", "temp","s1","s2","s3","smax","hist"
ZONE N= 6262, E= 3000, F=FEPOINT, ET=BRICK 
SOLUTIONTIME=   64
 -0.5000E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1891E-06  0.0000E+00  0.1807E+01  0.3959E+01  0.1139E+02  0.1169E+02 -0.1969E+01
 -0.4900E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1848E-06  0.0000E+00  0.1812E+01  0.3045E+01  0.8337E+01  0.8668E+01 -0.1982E+01
 -0.4800E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1862E-06  0.0000E+00  0.1878E+01  0.2563E+01  0.6665E+01  0.6895E+01 -0.1989E+01
 -0.4700E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1904E-06  0.0000E+00  0.1846E+01  0.2299E+01  0.5816E+01  0.5945E+01 -0.1991E+01
 -0.4600E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1967E-06  0.0000E+00  0.1744E+01  0.2058E+01  0.5116E+01  0.5184E+01 -0.1993E+01
 -0.4500E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.2047E-06  0.0000E+00  0.1611E+01  0.1827E+01  0.4480E+01  0.4513E+01 -0.1995E+01
 -0.4400E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.2140E-06  0.0000E+00  0.1461E+01  0.1602E+01  0.3880E+01  0.3895E+01 -0.1996E+01
 -0.4300E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.2244E-06  0.0000E+00  0.1302E+01  0.1384E+01  0.3310E+01  0.3316E+01 -0.1997E+01
 -0.4200E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.2354E-06  0.0000E+00  0.1140E+01  0.1172E+01  0.2767E+01  0.2770E+01 -0.1998E+01
 -0.4100E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.2468E-06  0.0000E+00  0.9767E+00  0.9690E+00  0.2253E+01  0.2257E+01 -0.1999E+01
 -0.4000E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.2582E-06  0.0000E+00  0.8158E+00  0.7760E+00  0.1771E+01  0.1779E+01 -0.1999E+01
 -0.3900E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.2694E-06  0.0000E+00  0.6592E+00  0.5943E+00  0.1322E+01  0.1346E+01 -0.1999E+01
 -0.3800E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.2802E-06  0.0000E+00  0.5084E+00  0.4247E+00  0.9072E+00  0.9794E+00 -0.2000E+01
 -0.3700E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.2904E-06  0.0000E+00  0.3646E+00  0.2677E+00  0.5278E+00  0.7068E+00 -0.2000E+01
 -0.3600E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.2999E-06  0.0000E+00  0.2289E+00  0.1239E+00  0.1839E+00  0.5228E+00 -0.2000E+01
