TITLE = "tecplot solution file by FEAP"
FILETYPE = SOLUTION
VARIABLES = "xs","ys","zs","ux","uy","uz","d", "temp","s1","s2","s3","smax","hist"
ZONE N= 6262, E= 3000, F=FEPOINT, ET=BRICK 
SOLUTIONTIME=   81
 -0.5000E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1893E-06  0.0000E+00  0.1816E+01  0.3979E+01  0.1145E+02  0.1174E+02 -0.1969E+01
 -0.4900E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1850E-06  0.0000E+00  0.1821E+01  0.3060E+01  0.8379E+01  0.8711E+01 -0.1982E+01
 -0.4800E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1864E-06  0.0000E+00  0.1887E+01  0.2576E+01  0.6699E+01  0.6929E+01 -0.1988E+01
 -0.4700E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1906E-06  0.0000E+00  0.1855E+01  0.2310E+01  0.5845E+01  0.5974E+01 -0.1991E+01
 -0.4600E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1969E-06  0.0000E+00  0.1753E+01  0.2068E+01  0.5142E+01  0.5210E+01 -0.1993E+01
 -0.4500E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.2049E-06  0.0000E+00  0.1619E+01  0.1836E+01  0.4502E+01  0.4535E+01 -0.1995E+01
 -0.4400E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.2143E-06  0.0000E+00  0.1468E+01  0.1610E+01  0.3899E+01  0.3914E+01 -0.1996E+01
 -0.4300E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.2247E-06  0.0000E+00  0.1309E+01  0.1390E+01  0.3326E+01  0.3332E+01 -0.1997E+01
 -0.4200E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.2357E-06  0.0000E+00  0.1145E+01  0.1178E+01  0.2780E+01  0.2784E+01 -0.1998E+01
 -0.4100E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.2471E-06  0.0000E+00  0.9814E+00  0.9736E+00  0.2264E+01  0.2268E+01 -0.1999E+01
