TITLE = "tecplot solution file by FEAP"
FILETYPE = SOLUTION
VARIABLES = "xs","ys","zs","ux","uy","uz","d", "temp","s1","s2","s3","smax","hist"
ZONE N= 6262, E= 3000, F=FEPOINT, ET=BRICK 
SOLUTIONTIME=    6
 -0.5000E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.3033E+00  0.6571E+00  0.1887E+01  0.1937E+01 -0.1999E+01
 -0.4900E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.3015E+00  0.5019E+00  0.1371E+01  0.1430E+01 -0.2000E+01
 -0.4800E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.3105E+00  0.4204E+00  0.1091E+01  0.1134E+01 -0.2000E+01
 -0.4700E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.3047E+00  0.3770E+00  0.9522E+00  0.9785E+00 -0.2000E+01
 -0.4600E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.2879E+00  0.3386E+00  0.8406E+00  0.8563E+00 -0.2000E+01
 -0.4500E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.2666E+00  0.3022E+00  0.7408E+00  0.7500E+00 -0.2000E+01
 -0.4400E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.2428E+00  0.2671E+00  0.6477E+00  0.6531E+00 -0.2000E+01
 -0.4300E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.2178E+00  0.2332E+00  0.5596E+00  0.5630E+00 -0.2000E+01
 -0.4200E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1923E+00  0.2005E+00  0.4760E+00  0.4784E+00 -0.2000E+01
 -0.4100E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1668E+00  0.1691E+00  0.3968E+00  0.3991E+00 -0.2000E+01
 -0.4000E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1417E+00  0.1391E+00  0.3221E+00  0.3252E+00 -0.2000E+01
 -0.3900E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1171E+00  0.1108E+00  0.2522E+00  0.2575E+00 -0.2000E+01
 -0.3800E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.9340E-01  0.8412E-01  0.1870E+00  0.1976E+00 -0.2000E+01
 -0.3700E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.7068E-01  0.5923E-01  0.1267E+00  0.1482E+00 -0.2000E+01
 -0.3600E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.4909E-01  0.3615E-01  0.7140E-01  0.1108E+00 -0.2000E+01
 -0.3500E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.2873E-01  0.1490E-01  0.2092E-01  0.8350E-01 -0.2000E+01
 -0.3400E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.9674E-02 -0.4534E-02 -0.2479E-01  0.6291E-01 -0.2000E+01
 -0.3300E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.8043E-02 -0.2218E-01 -0.6588E-01  0.4652E-01 -0.2000E+01
 -0.3200E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.2440E-01 -0.3808E-01 -0.1025E+00  0.3299E-01 -0.2000E+01
 -0.3100E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.3941E-01 -0.5232E-01 -0.1350E+00  0.2156E-01 -0.2000E+01
 -0.3000E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.5308E-01 -0.6498E-01 -0.1635E+00  0.1177E-01 -0.2000E+01
 -0.2900E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.6545E-01 -0.7615E-01 -0.1884E+00  0.3312E-02 -0.2000E+01
 -0.2800E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.7657E-01 -0.8592E-01 -0.2098E+00 -0.4068E-02 -0.2000E+01
 -0.2700E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.8651E-01 -0.9440E-01 -0.2281E+00 -0.1058E-01 -0.2000E+01
 -0.2600E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.9532E-01 -0.1017E+00 -0.2436E+00 -0.1639E-01 -0.2000E+01
 -0.2500E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.1031E+00 -0.1079E+00 -0.2566E+00 -0.2167E-01 -0.2000E+01
 -0.2400E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.1099E+00 -0.1131E+00 -0.2672E+00 -0.2653E-01 -0.2000E+01
 -0.2300E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.1157E+00 -0.1174E+00 -0.2757E+00 -0.3112E-01 -0.2000E+01
 -0.2200E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.1208E+00 -0.1210E+00 -0.2825E+00 -0.3552E-01 -0.2000E+01
 -0.2100E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.1251E+00 -0.1238E+00 -0.2876E+00 -0.3982E-01 -0.2000E+01
 -0.2000E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.1287E+00 -0.1260E+00 -0.2914E+00 -0.4411E-01 -0.2000E+01
 -0.1900E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.1317E+00 -0.1277E+00 -0.2939E+00 -0.4843E-01 -0.2000E+01
 -0.1800E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.1342E+00 -0.1289E+00 -0.2955E+00 -0.5285E-01 -0.2000E+01
 -0.1700E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.1361E+00 -0.1297E+00 -0.2962E+00 -0.5741E-01 -0.2000E+01
 -0.1600E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.1377E+00 -0.1302E+00 -0.2961E+00 -0.6213E-01 -0.2000E+01
 -0.1500E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.1389E+00 -0.1303E+00 -0.2955E+00 -0.6704E-01 -0.2000E+01
 -0.1400E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.1398E+00 -0.1303E+00 -0.2945E+00 -0.7215E-01 -0.2000E+01
 -0.1300E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.1404E+00 -0.1301E+00 -0.2931E+00 -0.7745E-01 -0.2000E+01
 -0.1200E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.1409E+00 -0.1297E+00 -0.2914E+00 -0.8294E-01 -0.2000E+01
 -0.1100E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.1411E+00 -0.1292E+00 -0.2896E+00 -0.8861E-01 -0.2000E+01
 -0.1000E+02 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.1412E+00 -0.1287E+00 -0.2878E+00 -0.9441E-01 -0.2000E+01
 -0.9000E+01 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.1412E+00 -0.1281E+00 -0.2858E+00 -0.1003E+00 -0.2000E+01
 -0.8000E+01 -0.5000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.1411E+00 -0.1275E+00 -0.2840E+00 -0.1063E+00 -0.2000E+01
